grid_id,min_x,min_y,max_x,max_y,center_x,center_y
5991,121.32695901569419,30.73184417105413,121.3374998813985,30.74085318006314,121.33222944854634,30.73634867555864
5858,121.31641814998987,30.73184417105413,121.32695901569419,30.74085318006314,121.32168858284201,30.73634867555864
6258,121.34804074710281,30.74085318006314,121.35858161280713,30.74986218907215,121.35331117995497,30.745357684567644
5992,121.32695901569419,30.74085318006314,121.3374998813985,30.74986218907215,121.33222944854634,30.745357684567644
5725,121.30587728428556,30.73184417105413,121.31641814998987,30.74085318006314,121.3111477171377,30.73634867555864
5726,121.30587728428556,30.74085318006314,121.31641814998987,30.74986218907215,121.3111477171377,30.745357684567644
5460,121.28479555287693,30.74085318006314,121.29533641858124,30.74986218907215,121.29006598572906,30.745357684567644
5593,121.29533641858124,30.74085318006314,121.30587728428556,30.74986218907215,121.30060685143341,30.745357684567644
5594,121.29533641858124,30.74986218907215,121.30587728428556,30.75887119808116,121.30060685143341,30.754366693576657
5461,121.28479555287693,30.74986218907215,121.29533641858124,30.75887119808116,121.29006598572906,30.754366693576657
5727,121.30587728428556,30.74986218907215,121.31641814998987,30.75887119808116,121.3111477171377,30.754366693576657
5595,121.29533641858124,30.75887119808116,121.30587728428556,30.76788020709017,121.30060685143341,30.763375702585662
5462,121.28479555287693,30.75887119808116,121.29533641858124,30.76788020709017,121.29006598572906,30.763375702585662
5728,121.30587728428556,30.75887119808116,121.31641814998987,30.76788020709017,121.3111477171377,30.763375702585662
5326,121.27425468717261,30.73184417105413,121.28479555287693,30.74085318006314,121.27952512002477,30.73634867555864
5061,121.25317295576399,30.74085318006314,121.2637138214683,30.74986218907215,121.25844338861614,30.745357684567644
5194,121.2637138214683,30.74085318006314,121.27425468717261,30.74986218907215,121.26898425432046,30.745357684567644
5327,121.27425468717261,30.74085318006314,121.28479555287693,30.74986218907215,121.27952512002477,30.745357684567644
5062,121.25317295576399,30.74986218907215,121.2637138214683,30.75887119808116,121.25844338861614,30.754366693576657
5195,121.2637138214683,30.74986218907215,121.27425468717261,30.75887119808116,121.26898425432046,30.754366693576657
5328,121.27425468717261,30.74986218907215,121.28479555287693,30.75887119808116,121.27952512002477,30.754366693576657
5063,121.25317295576399,30.75887119808116,121.2637138214683,30.76788020709017,121.25844338861614,30.763375702585662
5329,121.27425468717261,30.75887119808116,121.28479555287693,30.76788020709017,121.27952512002477,30.763375702585662
5196,121.2637138214683,30.75887119808116,121.27425468717261,30.76788020709017,121.26898425432046,30.763375702585662
5859,121.31641814998987,30.74085318006314,121.32695901569419,30.74986218907215,121.32168858284201,30.745357684567644
6125,121.3374998813985,30.74085318006314,121.34804074710281,30.74986218907215,121.34277031425066,30.745357684567644
5993,121.32695901569419,30.74986218907215,121.3374998813985,30.75887119808116,121.33222944854634,30.754366693576657
5860,121.31641814998987,30.74986218907215,121.32695901569419,30.75887119808116,121.32168858284201,30.754366693576657
6126,121.3374998813985,30.74986218907215,121.34804074710281,30.75887119808116,121.34277031425066,30.754366693576657
6259,121.34804074710281,30.74986218907215,121.35858161280713,30.75887119808116,121.35331117995497,30.754366693576657
6260,121.34804074710281,30.75887119808116,121.35858161280713,30.76788020709017,121.35331117995497,30.763375702585662
5994,121.32695901569419,30.75887119808116,121.3374998813985,30.76788020709017,121.33222944854634,30.763375702585662
5861,121.31641814998987,30.75887119808116,121.32695901569419,30.76788020709017,121.32168858284201,30.763375702585662
6127,121.3374998813985,30.75887119808116,121.34804074710281,30.76788020709017,121.34277031425066,30.763375702585662
4928,121.24440405670597,30.74507568627041,121.25317295576399,30.74986218907215,121.24878850623496,30.74746893767128
4796,121.23209122435536,30.750575430033134,121.24263209005967,30.75887119808116,121.23736165720752,30.75472331405714
4929,121.24263209005967,30.74986218907215,121.25317295576399,30.75887119808116,121.24790252291182,30.754366693576657
4663,121.22755213353553,30.75413099800009,121.23209122435536,30.75887119808116,121.22982167894544,30.75650109804063
4797,121.23209122435536,30.75887119808116,121.24263209005967,30.76788020709017,121.23736165720752,30.763375702585662
4930,121.24263209005967,30.75887119808116,121.25317295576399,30.76788020709017,121.24790252291182,30.763375702585662
4664,121.22554726449431,30.75887119808116,121.23209122435536,30.76788020709017,121.22881924442484,30.763375702585666
4266,121.19117161801253,30.775584022000093,121.19589349100009,30.77688921609918,121.1935325545063,30.776236619049634
4267,121.1899277615381,30.77688921609918,121.19617572207201,30.785898225108188,121.19305174180505,30.78139372060368
4533,121.21426595315344,30.777990943780743,121.22155035865104,30.785898225108188,121.21790815590225,30.781944584444464
4268,121.1899277615381,30.785898225108188,121.20046862724242,30.794907234117197,121.19519819439027,30.790402729612694
4401,121.20046862724242,30.787807730873375,121.21100949294673,30.794907234117197,121.20573906009456,30.791357482495286
4534,121.21100949294673,30.785898225108188,121.22155035865104,30.794907234117197,121.21627992579887,30.790402729612694
4269,121.1899277615381,30.794907234117197,121.20046862724242,30.803916243126206,121.19519819439027,30.799411738621703
6261,121.34804074710281,30.76788020709017,121.35858161280713,30.77688921609918,121.35331117995497,30.77238471159467
5862,121.31641814998987,30.76788020709017,121.32695901569419,30.77688921609918,121.32168858284201,30.77238471159467
5995,121.32695901569419,30.76788020709017,121.3374998813985,30.77688921609918,121.33222944854634,30.77238471159467
6128,121.3374998813985,30.76788020709017,121.34804074710281,30.77688921609918,121.34277031425066,30.77238471159467
5996,121.32695901569419,30.77688921609918,121.3374998813985,30.785898225108188,121.33222944854634,30.781393720603678
6129,121.3374998813985,30.77688921609918,121.34804074710281,30.785898225108188,121.34277031425066,30.781393720603678
6262,121.34804074710281,30.77688921609918,121.35858161280713,30.785898225108188,121.35331117995497,30.781393720603678
5863,121.31641814998987,30.77688921609918,121.32695901569419,30.785898225108188,121.32168858284201,30.781393720603678
6130,121.3374998813985,30.785898225108188,121.34804074710281,30.794907234117197,121.34277031425066,30.790402729612694
6263,121.34804074710281,30.785898225108188,121.35858161280713,30.794907234117197,121.35331117995497,30.790402729612694
5596,121.29533641858124,30.76788020709017,121.30587728428556,30.77688921609918,121.30060685143341,30.77238471159467
5463,121.28479555287693,30.76788020709017,121.29533641858124,30.77688921609918,121.29006598572906,30.77238471159467
5729,121.30587728428556,30.76788020709017,121.31641814998987,30.77688921609918,121.3111477171377,30.77238471159467
5597,121.29533641858124,30.77688921609918,121.30587728428556,30.785898225108188,121.30060685143341,30.781393720603678
5464,121.28479555287693,30.77688921609918,121.29533641858124,30.785898225108188,121.29006598572906,30.781393720603678
5730,121.30587728428556,30.77688921609918,121.31641814998987,30.785898225108188,121.3111477171377,30.781393720603678
5731,121.30587728428556,30.785898225108188,121.31641814998987,30.794907234117197,121.3111477171377,30.790402729612694
5465,121.28479555287693,30.785898225108188,121.29533641858124,30.794907234117197,121.29006598572906,30.790402729612694
5598,121.29533641858124,30.785898225108188,121.30587728428556,30.794907234117197,121.30060685143341,30.790402729612694
5466,121.28479555287693,30.794907234117197,121.29533641858124,30.803916243126206,121.29006598572906,30.799411738621703
5064,121.25317295576399,30.76788020709017,121.2637138214683,30.77688921609918,121.25844338861614,30.77238471159467
5330,121.27425468717261,30.76788020709017,121.28479555287693,30.77688921609918,121.27952512002477,30.77238471159467
5197,121.2637138214683,30.76788020709017,121.27425468717261,30.77688921609918,121.26898425432046,30.77238471159467
5065,121.25317295576399,30.77688921609918,121.2637138214683,30.785898225108188,121.25844338861614,30.781393720603678
5331,121.27425468717261,30.77688921609918,121.28479555287693,30.785898225108188,121.27952512002477,30.781393720603678
5198,121.2637138214683,30.77688921609918,121.27425468717261,30.785898225108188,121.26898425432046,30.781393720603678
5066,121.25317295576399,30.785898225108188,121.2637138214683,30.794907234117197,121.25844338861614,30.790402729612694
5199,121.2637138214683,30.785898225108188,121.27425468717261,30.794907234117197,121.26898425432046,30.790402729612694
5332,121.27425468717261,30.785898225108188,121.28479555287693,30.794907234117197,121.27952512002477,30.790402729612694
5200,121.2637138214683,30.794907234117197,121.27425468717261,30.803916243126206,121.26898425432046,30.799411738621703
5864,121.31641814998987,30.785898225108188,121.32695901569419,30.794907234117197,121.32168858284201,30.790402729612694
5997,121.32695901569419,30.785898225108188,121.3374998813985,30.794907234117197,121.33222944854634,30.790402729612694
6131,121.3374998813985,30.794907234117197,121.34804074710281,30.803916243126206,121.34277031425066,30.799411738621703
5998,121.32695901569419,30.794907234117197,121.3374998813985,30.803916243126206,121.33222944854634,30.799411738621703
6264,121.34804074710281,30.794907234117197,121.35858161280713,30.803916243126206,121.35331117995497,30.799411738621703
5865,121.31641814998987,30.794907234117197,121.32695901569419,30.803916243126206,121.32168858284201,30.799411738621703
5999,121.32695901569419,30.803916243126206,121.3374998813985,30.812925252135216,121.33222944854634,30.80842074763071
6132,121.3374998813985,30.803916243126206,121.34804074710281,30.812925252135216,121.34277031425066,30.80842074763071
6265,121.34804074710281,30.803916243126206,121.35858161280713,30.812925252135216,121.35331117995497,30.80842074763071
5866,121.31641814998987,30.803916243126206,121.32695901569419,30.812925252135216,121.32168858284201,30.80842074763071
5599,121.29533641858124,30.794907234117197,121.30587728428556,30.803916243126206,121.30060685143341,30.799411738621703
5732,121.30587728428556,30.794907234117197,121.31641814998987,30.803916243126206,121.3111477171377,30.799411738621703
5467,121.28479555287693,30.803916243126206,121.29533641858124,30.812925252135216,121.29006598572906,30.80842074763071
5600,121.29533641858124,30.803916243126206,121.30587728428556,30.812925252135216,121.30060685143341,30.80842074763071
5733,121.30587728428556,30.803916243126206,121.31641814998987,30.812925252135216,121.3111477171377,30.80842074763071
5468,121.28479555287693,30.812925252135216,121.29533641858124,30.821934261144225,121.29006598572906,30.817429756639715
5601,121.29533641858124,30.812925252135216,121.30587728428556,30.821934261144225,121.30060685143341,30.817429756639715
5734,121.30587728428556,30.812925252135216,121.31641814998987,30.821934261144225,121.3111477171377,30.817429756639715
5602,121.29533641858124,30.821934261144225,121.30587728428556,30.830943270153234,121.30060685143341,30.826438765648728
5735,121.30587728428556,30.821934261144225,121.31641814998987,30.830943270153234,121.3111477171377,30.826438765648728
5333,121.27425468717261,30.794907234117197,121.28479555287693,30.803916243126206,121.27952512002477,30.799411738621703
5067,121.25317295576399,30.794907234117197,121.2637138214683,30.803916243126206,121.25844338861614,30.799411738621703
5068,121.25317295576399,30.803916243126206,121.2637138214683,30.812925252135216,121.25844338861614,30.80842074763071
5201,121.2637138214683,30.803916243126206,121.27425468717261,30.812925252135216,121.26898425432046,30.80842074763071
5334,121.27425468717261,30.803916243126206,121.28479555287693,30.812925252135216,121.27952512002477,30.80842074763071
5069,121.25317295576399,30.812925252135216,121.2637138214683,30.821934261144225,121.25844338861614,30.817429756639715
5202,121.2637138214683,30.812925252135216,121.27425468717261,30.821934261144225,121.26898425432046,30.817429756639715
5335,121.27425468717261,30.812925252135216,121.28479555287693,30.821934261144225,121.27952512002477,30.817429756639715
5070,121.25317295576399,30.821934261144225,121.2637138214683,30.830943270153234,121.25844338861614,30.826438765648728
5203,121.2637138214683,30.821934261144225,121.27425468717261,30.830943270153234,121.26898425432046,30.826438765648728
6000,121.32695901569419,30.812925252135216,121.3374998813985,30.821934261144225,121.33222944854634,30.817429756639715
6266,121.34804074710281,30.812925252135216,121.35858161280713,30.821934261144225,121.35331117995497,30.817429756639715
5867,121.31641814998987,30.812925252135216,121.32695901569419,30.821934261144225,121.32168858284201,30.817429756639715
6133,121.3374998813985,30.812925252135216,121.34804074710281,30.821934261144225,121.34277031425066,30.817429756639715
6001,121.32695901569419,30.821934261144225,121.3374998813985,30.830943270153234,121.33222944854634,30.826438765648728
6267,121.34804074710281,30.821934261144225,121.35858161280713,30.830943270153234,121.35331117995497,30.826438765648728
6134,121.3374998813985,30.821934261144225,121.34804074710281,30.830943270153234,121.34277031425066,30.826438765648728
5868,121.31641814998987,30.821934261144225,121.32695901569419,30.830943270153234,121.32168858284201,30.826438765648728
6268,121.34804074710281,30.830943270153234,121.35858161280713,30.839952279162244,121.35331117995497,30.835447774657744
5869,121.31641814998987,30.830943270153234,121.32695901569419,30.839952279162244,121.32168858284201,30.835447774657744
5336,121.27425468717261,30.821934261144225,121.28479555287693,30.830943270153234,121.27952512002477,30.826438765648728
5071,121.25317295576399,30.830943270153234,121.2637138214683,30.839952279162244,121.25844338861614,30.835447774657744
5337,121.27425468717261,30.830943270153234,121.28479555287693,30.839952279162244,121.27952512002477,30.835447774657744
5204,121.2637138214683,30.830943270153234,121.27425468717261,30.839952279162244,121.26898425432046,30.835447774657744
5338,121.27425468717261,30.839952279162244,121.28479555287693,30.848961288171253,121.27952512002477,30.84445678366675
5072,121.25317295576399,30.839952279162244,121.2637138214683,30.848961288171253,121.25844338861614,30.84445678366675
5205,121.2637138214683,30.839952279162244,121.27425468717261,30.848961288171253,121.26898425432046,30.84445678366675
5339,121.27425468717261,30.848961288171253,121.28479555287693,30.857970297180263,121.27952512002477,30.853465792675756
5073,121.25317295576399,30.848961288171253,121.2637138214683,30.857970297180263,121.25844338861614,30.853465792675756
5206,121.2637138214683,30.848961288171253,121.27425468717261,30.857970297180263,121.26898425432046,30.853465792675756
5469,121.28479555287693,30.821934261144225,121.29533641858124,30.830943270153234,121.29006598572906,30.826438765648728
5736,121.30587728428556,30.830943270153234,121.31641814998987,30.839952279162244,121.3111477171377,30.835447774657744
5470,121.28479555287693,30.830943270153234,121.29533641858124,30.839952279162244,121.29006598572906,30.835447774657744
5603,121.29533641858124,30.830943270153234,121.30587728428556,30.839952279162244,121.30060685143341,30.835447774657744
5471,121.28479555287693,30.839952279162244,121.29533641858124,30.848961288171253,121.29006598572906,30.84445678366675
5604,121.29533641858124,30.839952279162244,121.30587728428556,30.848961288171253,121.30060685143341,30.84445678366675
5737,121.30587728428556,30.839952279162244,121.31641814998987,30.848961288171253,121.3111477171377,30.84445678366675
5738,121.30587728428556,30.848961288171253,121.31641814998987,30.857970297180263,121.3111477171377,30.853465792675756
5472,121.28479555287693,30.848961288171253,121.29533641858124,30.857970297180263,121.29006598572906,30.853465792675756
5605,121.29533641858124,30.848961288171253,121.30587728428556,30.857970297180263,121.30060685143341,30.853465792675756
6135,121.3374998813985,30.830943270153234,121.34804074710281,30.839952279162244,121.34277031425066,30.835447774657744
6002,121.32695901569419,30.830943270153234,121.3374998813985,30.839952279162244,121.33222944854634,30.835447774657744
6269,121.34804074710281,30.839952279162244,121.35858161280713,30.848961288171253,121.35331117995497,30.84445678366675
6003,121.32695901569419,30.839952279162244,121.3374998813985,30.848961288171253,121.33222944854634,30.84445678366675
6136,121.3374998813985,30.839952279162244,121.34804074710281,30.848961288171253,121.34277031425066,30.84445678366675
5870,121.31641814998987,30.839952279162244,121.32695901569419,30.848961288171253,121.32168858284201,30.84445678366675
6137,121.3374998813985,30.848961288171253,121.34804074710281,30.857970297180263,121.34277031425066,30.853465792675756
5871,121.31641814998987,30.848961288171253,121.32695901569419,30.857970297180263,121.32168858284201,30.853465792675756
6004,121.32695901569419,30.848961288171253,121.3374998813985,30.857970297180263,121.33222944854634,30.853465792675756
5872,121.31641814998987,30.857970297180263,121.32695901569419,30.866979306189272,121.32168858284201,30.86247480168477
3203,121.11492040985519,30.78461195701459,121.1161417016079,30.785898225108188,121.11553105573155,30.78525509106139
3336,121.1161417016079,30.779606551518853,121.12668256731222,30.785898225108188,121.12141213446007,30.78275238831352
3204,121.1126429980001,30.785898225108188,121.1161417016079,30.790659957000127,121.11439234980399,30.788279091054157
3337,121.1161417016079,30.785898225108188,121.12668256731222,30.794907234117197,121.12141213446006,30.790402729612694
3734,121.15620591163953,30.77538302900007,121.1582717507344,30.77688921609918,121.15723883118697,30.77613612254962
3469,121.12668256731222,30.77905490700004,121.13722343301653,30.785898225108188,121.13195300016437,30.782476566054115
3735,121.14776429872084,30.77688921609918,121.15830516442516,30.785898225108188,121.153034731573,30.781393720603678
3602,121.13722343301653,30.779960070426142,121.14776429872084,30.785898225108188,121.14249386586867,30.78292914776716
3736,121.14776429872084,30.785898225108188,121.15830516442516,30.794907234117197,121.153034731573,30.790402729612694
3603,121.13722343301653,30.785898225108188,121.14776429872084,30.794907234117197,121.14249386586867,30.790402729612694
3470,121.12668256731222,30.785898225108188,121.13722343301653,30.794907234117197,121.13195300016437,30.790402729612694
3737,121.14776429872084,30.794907234117197,121.15830516442516,30.803916243126206,121.153034731573,30.799411738621703
3338,121.1214785520001,30.794907234117197,121.12668256731222,30.803916243126206,121.12408055965616,30.7994117386217
3339,121.12255300700008,30.803916243126206,121.12668256731222,30.812925252135216,121.12461778715617,30.808420747630713
3604,121.13722343301653,30.794907234117197,121.14776429872084,30.803916243126206,121.14249386586867,30.799411738621703
3471,121.12668256731222,30.794907234117197,121.13722343301653,30.803916243126206,121.13195300016437,30.799411738621703
3738,121.14776429872084,30.803916243126206,121.15830516442516,30.812925252135216,121.153034731573,30.80842074763071
3605,121.13722343301653,30.803916243126206,121.14776429872084,30.812925252135216,121.14249386586867,30.80842074763071
3472,121.12668256731222,30.803916243126206,121.13722343301653,30.812925252135216,121.13195300016437,30.80842074763071
3739,121.14776429872084,30.812925252135216,121.15830516442516,30.821934261144225,121.153034731573,30.817429756639715
3606,121.13722343301653,30.812925252135216,121.14776429872084,30.821934261144225,121.14249386586867,30.817429756639715
3473,121.12668256731222,30.812925252135216,121.13722343301653,30.821934261144225,121.13195300016437,30.817429756639715
3474,121.12843807924128,30.821934261144225,121.13722343301653,30.830943270153234,121.1328307561289,30.82643876564873
3740,121.14776429872084,30.821934261144225,121.15830516442516,30.830943270153234,121.153034731573,30.826438765648728
3340,121.12417470156934,30.812925252135216,121.12668256731222,30.81841419145451,121.12542863444078,30.815669721794865
3342,121.1161417016079,30.836977276000038,121.12668256731222,30.839952279162244,121.12141213446006,30.838464777581137
2544,121.05289650738202,30.83811916638338,121.05750788200015,30.839952279162244,121.05520219469108,30.83903572277281
2545,121.05289650738202,30.839952279162244,121.05884303080882,30.848961288171253,121.0558697690954,30.844456783666747
2812,121.07397823879064,30.850801102000116,121.08451910449496,30.857970297180263,121.0792486716428,30.854385699590193
2546,121.05289650738202,30.848961288171253,121.06343737308633,30.857970297180263,121.05816694023417,30.853465792675756
2679,121.06343737308633,30.85070633000009,121.07397823879064,30.857970297180263,121.06870780593849,30.854338313590176
3607,121.13722343301653,30.821934261144225,121.14776429872084,30.830943270153234,121.14249386586867,30.826438765648728
3741,121.14776429872084,30.830943270153234,121.15830516442516,30.839952279162244,121.153034731573,30.835447774657744
3608,121.13722343301653,30.830943270153234,121.14776429872084,30.839952279162244,121.14249386586867,30.835447774657744
3475,121.12668256731222,30.830943270153234,121.13722343301653,30.839952279162244,121.13195300016437,30.835447774657744
3742,121.14776429872084,30.839952279162244,121.15830516442516,30.848961288171253,121.153034731573,30.84445678366675
3609,121.13722343301653,30.839952279162244,121.14776429872084,30.848961288171253,121.14249386586867,30.84445678366675
3476,121.12668256731222,30.839952279162244,121.13722343301653,30.848961288171253,121.13195300016437,30.84445678366675
3344,121.1161417016079,30.848961288171253,121.12668256731222,30.857970297180263,121.12141213446006,30.853465792675756
3477,121.12668256731222,30.848961288171253,121.13722343301653,30.857970297180263,121.13195300016437,30.853465792675756
3610,121.13722343301653,30.848961288171253,121.14776429872084,30.857970297180263,121.14249386586867,30.853465792675756
3209,121.1131712050001,30.83709385200009,121.1161417016079,30.839952279162244,121.114656453304,30.838523065581164
3343,121.1161417016079,30.839952279162244,121.12668256731222,30.848961288171253,121.12141213446006,30.84445678366675
3210,121.11530617576798,30.839952279162244,121.1161417016079,30.84592736850009,121.11572393868794,30.842939823831163
3211,121.10560083590359,30.85118270400007,121.1161417016079,30.857970297180263,121.11087126875573,30.854576500590166
2945,121.08451910449496,30.854421288243405,121.09505997019927,30.857970297180263,121.08978953734712,30.856195792711834
3078,121.09505997019927,30.85138260800009,121.10560083590359,30.857970297180263,121.10033040305144,30.854676452590176
2946,121.08451910449496,30.857970297180263,121.09505997019927,30.866979306189272,121.08978953734713,30.86247480168477
4798,121.23209122435536,30.76788020709017,121.24263209005967,30.77688921609918,121.23736165720752,30.77238471159467
4931,121.24263209005967,30.76788020709017,121.25317295576399,30.77688921609918,121.24790252291182,30.77238471159467
4665,121.22180955200007,30.76788020709017,121.23209122435536,30.77688921609918,121.22695038817771,30.772384711594675
4799,121.23209122435536,30.77688921609918,121.24263209005967,30.785898225108188,121.23736165720752,30.781393720603678
4932,121.24263209005967,30.77688921609918,121.25317295576399,30.785898225108188,121.24790252291182,30.781393720603678
4666,121.22155035865104,30.77688921609918,121.23209122435536,30.785898225108188,121.22682079150321,30.781393720603678
4800,121.23209122435536,30.785898225108188,121.24263209005967,30.794907234117197,121.23736165720752,30.790402729612694
4933,121.24263209005967,30.785898225108188,121.25317295576399,30.794907234117197,121.24790252291182,30.790402729612694
4667,121.22155035865104,30.785898225108188,121.23209122435536,30.794907234117197,121.22682079150321,30.790402729612694
4801,121.23209122435536,30.794907234117197,121.24263209005967,30.803916243126206,121.23736165720752,30.799411738621703
3867,121.1664938564893,30.77593023231973,121.16884603012947,30.77688921609918,121.16766994330939,30.776409724209454
4000,121.16884603012947,30.774204754000106,121.17721445693482,30.77688921609918,121.17303024353215,30.77554698504964
4001,121.16884603012947,30.77688921609918,121.17938689583379,30.785898225108188,121.17411646298163,30.781393720603678
3868,121.15830516442516,30.77688921609918,121.16884603012947,30.785898225108188,121.16357559727732,30.781393720603678
4134,121.17938689583379,30.77747255162232,121.1899277615381,30.785898225108188,121.18465732868594,30.781685388365254
