grid_id,min_x,min_y,max_x,max_y,center_x,center_y,geometry,arrival_count
5455,121.28479555287691,30.695808135018098,121.29533641858124,30.704817144027103,121.29006598572906,30.7003126395226,"POLYGON ((121.29533641858124 30.695808135018098, 121.29533641858124 30.704817144027103, 121.28479555287691 30.704817144027103, 121.28479555287691 30.695808135018098, 121.29533641858124 30.695808135018098))",0.0
5589,121.29533641858124,30.704817144027103,121.30587728428556,30.713826153036113,121.3006068514334,30.70932164853161,"POLYGON ((121.30587728428556 30.704817144027103, 121.30587728428556 30.713826153036113, 121.29533641858124 30.713826153036113, 121.29533641858124 30.704817144027103, 121.30587728428556 30.704817144027103))",0.0
5187,121.26912762660474,30.679710624000084,121.2742546871726,30.686799126009085,121.27169115688868,30.683254875004582,"POLYGON ((121.2742546871726 30.679710624000084, 121.2742546871726 30.686799126009085, 121.26912762660474 30.686799126009085, 121.26912762660474 30.679710624000084, 121.2742546871726 30.679710624000084))",0.0
5320,121.2742546871726,30.67993407921592,121.28479555287691,30.686799126009085,121.2795251200248,30.6833666026125,"POLYGON ((121.28479555287691 30.67993407921592, 121.28479555287691 30.686799126009085, 121.2742546871726 30.686799126009085, 121.2742546871726 30.67993407921592, 121.28479555287691 30.67993407921592))",0.0
5321,121.2742546871726,30.686799126009085,121.28479555287691,30.695808135018098,121.27952512002476,30.691303630513595,"POLYGON ((121.28479555287691 30.686799126009085, 121.28479555287691 30.695808135018098, 121.2742546871726 30.695808135018098, 121.2742546871726 30.686799126009085, 121.28479555287691 30.686799126009085))",0.0
5188,121.2679658961783,30.686799126009085,121.2742546871726,30.695808135018098,121.27111029167548,30.69130363051359,"POLYGON ((121.2742546871726 30.686799126009085, 121.2742546871726 30.695808135018098, 121.2679658961783 30.695808135018098, 121.2679658961783 30.686799126009085, 121.2742546871726 30.686799126009085))",0.0
5322,121.2742546871726,30.695808135018098,121.28479555287691,30.704817144027103,121.27952512002476,30.7003126395226,"POLYGON ((121.28479555287691 30.695808135018098, 121.28479555287691 30.704817144027103, 121.2742546871726 30.704817144027103, 121.2742546871726 30.695808135018098, 121.28479555287691 30.695808135018098))",0.0
5189,121.26415317213326,30.695808135018098,121.2742546871726,30.704817144027103,121.26920392965296,30.700312639522593,"POLYGON ((121.2742546871726 30.695808135018098, 121.2742546871726 30.704817144027103, 121.26415317213326 30.704817144027103, 121.26415317213326 30.695808135018098, 121.2742546871726 30.695808135018098))",0.0
5323,121.2742546871726,30.704817144027103,121.28479555287691,30.713826153036113,121.27952512002476,30.70932164853161,"POLYGON ((121.28479555287691 30.704817144027103, 121.28479555287691 30.713826153036113, 121.2742546871726 30.713826153036113, 121.2742546871726 30.704817144027103, 121.28479555287691 30.704817144027103))",0.0
6253,121.3480407471028,30.695808135018098,121.35858161280711,30.704817144027103,121.35331117995496,30.7003126395226,"POLYGON ((121.35858161280711 30.695808135018098, 121.35858161280711 30.704817144027103, 121.3480407471028 30.704817144027103, 121.3480407471028 30.695808135018098, 121.35858161280711 30.695808135018098))",0.0
6120,121.3374998813985,30.695808135018098,121.3480407471028,30.704817144027103,121.34277031425066,30.7003126395226,"POLYGON ((121.3480407471028 30.695808135018098, 121.3480407471028 30.704817144027103, 121.3374998813985 30.704817144027103, 121.3374998813985 30.695808135018098, 121.3480407471028 30.695808135018098))",0.0
6121,121.3374998813985,30.704817144027103,121.3480407471028,30.713826153036113,121.34277031425066,30.70932164853161,"POLYGON ((121.3480407471028 30.704817144027103, 121.3480407471028 30.713826153036113, 121.3374998813985 30.713826153036113, 121.3374998813985 30.704817144027103, 121.3480407471028 30.704817144027103))",1.0
5855,121.31641814998989,30.704817144027103,121.3269590156942,30.713826153036113,121.321688582842,30.70932164853161,"POLYGON ((121.3269590156942 30.704817144027103, 121.3269590156942 30.713826153036113, 121.31641814998989 30.713826153036113, 121.31641814998989 30.704817144027103, 121.3269590156942 30.704817144027103))",0.0
5988,121.3269590156942,30.704817144027103,121.3374998813985,30.713826153036113,121.33222944854634,30.70932164853161,"POLYGON ((121.3374998813985 30.704817144027103, 121.3374998813985 30.713826153036113, 121.3269590156942 30.713826153036113, 121.3269590156942 30.704817144027103, 121.3374998813985 30.704817144027103))",0.0
6254,121.3480407471028,30.704817144027103,121.35858161280711,30.713826153036113,121.35331117995496,30.70932164853161,"POLYGON ((121.35858161280711 30.704817144027103, 121.35858161280711 30.713826153036113, 121.3480407471028 30.713826153036113, 121.3480407471028 30.704817144027103, 121.35858161280711 30.704817144027103))",0.0
6122,121.3374998813985,30.713826153036113,121.3480407471028,30.72283516204512,121.34277031425066,30.718330657540616,"POLYGON ((121.3480407471028 30.713826153036113, 121.3480407471028 30.72283516204512, 121.3374998813985 30.72283516204512, 121.3374998813985 30.713826153036113, 121.3480407471028 30.713826153036113))",5.0
5856,121.31641814998989,30.713826153036113,121.3269590156942,30.72283516204512,121.321688582842,30.718330657540616,"POLYGON ((121.3269590156942 30.713826153036113, 121.3269590156942 30.72283516204512, 121.31641814998989 30.72283516204512, 121.31641814998989 30.713826153036113, 121.3269590156942 30.713826153036113))",0.0
5989,121.3269590156942,30.713826153036113,121.3374998813985,30.72283516204512,121.33222944854634,30.718330657540616,"POLYGON ((121.3374998813985 30.713826153036113, 121.3374998813985 30.72283516204512, 121.3269590156942 30.72283516204512, 121.3269590156942 30.713826153036113, 121.3374998813985 30.713826153036113))",0.0
6255,121.3480407471028,30.713826153036113,121.35858161280711,30.72283516204512,121.35331117995496,30.718330657540616,"POLYGON ((121.35858161280711 30.713826153036113, 121.35858161280711 30.72283516204512, 121.3480407471028 30.72283516204512, 121.3480407471028 30.713826153036113, 121.35858161280711 30.713826153036113))",2.0
5722,121.30587728428556,30.704817144027103,121.31641814998989,30.713826153036113,121.3111477171377,30.70932164853161,"POLYGON ((121.31641814998989 30.704817144027103, 121.31641814998989 30.713826153036113, 121.30587728428556 30.713826153036113, 121.30587728428556 30.704817144027103, 121.31641814998989 30.704817144027103))",0.0
5456,121.28479555287691,30.704817144027103,121.29533641858124,30.713826153036113,121.29006598572906,30.70932164853161,"POLYGON ((121.29533641858124 30.704817144027103, 121.29533641858124 30.713826153036113, 121.28479555287691 30.713826153036113, 121.28479555287691 30.704817144027103, 121.29533641858124 30.704817144027103))",0.0
5723,121.30587728428556,30.713826153036113,121.31641814998989,30.72283516204512,121.3111477171377,30.718330657540616,"POLYGON ((121.31641814998989 30.713826153036113, 121.31641814998989 30.72283516204512, 121.30587728428556 30.72283516204512, 121.30587728428556 30.713826153036113, 121.31641814998989 30.713826153036113))",0.0
5457,121.28479555287691,30.713826153036113,121.29533641858124,30.72283516204512,121.29006598572906,30.718330657540616,"POLYGON ((121.29533641858124 30.713826153036113, 121.29533641858124 30.72283516204512, 121.28479555287691 30.72283516204512, 121.28479555287691 30.713826153036113, 121.29533641858124 30.713826153036113))",0.0
5590,121.29533641858124,30.713826153036113,121.30587728428556,30.72283516204512,121.3006068514334,30.718330657540616,"POLYGON ((121.30587728428556 30.713826153036113, 121.30587728428556 30.72283516204512, 121.29533641858124 30.72283516204512, 121.29533641858124 30.713826153036113, 121.30587728428556 30.713826153036113))",0.0
5724,121.30587728428556,30.72283516204512,121.31641814998989,30.73184417105413,121.3111477171377,30.72733966654962,"POLYGON ((121.31641814998989 30.72283516204512, 121.31641814998989 30.73184417105413, 121.30587728428556 30.73184417105413, 121.30587728428556 30.72283516204512, 121.31641814998989 30.72283516204512))",1.0
5458,121.28479555287691,30.72283516204512,121.29533641858124,30.73184417105413,121.29006598572906,30.72733966654962,"POLYGON ((121.29533641858124 30.72283516204512, 121.29533641858124 30.73184417105413, 121.28479555287691 30.73184417105413, 121.28479555287691 30.72283516204512, 121.29533641858124 30.72283516204512))",0.0
5591,121.29533641858124,30.72283516204512,121.30587728428556,30.73184417105413,121.3006068514334,30.72733966654962,"POLYGON ((121.30587728428556 30.72283516204512, 121.30587728428556 30.73184417105413, 121.29533641858124 30.73184417105413, 121.29533641858124 30.72283516204512, 121.30587728428556 30.72283516204512))",4.0
5459,121.28479555287691,30.73184417105413,121.29533641858124,30.74085318006314,121.29006598572906,30.73634867555864,"POLYGON ((121.29533641858124 30.73184417105413, 121.29533641858124 30.74085318006314, 121.28479555287691 30.74085318006314, 121.28479555287691 30.73184417105413, 121.29533641858124 30.73184417105413))",1.0
5592,121.29533641858124,30.73184417105413,121.30587728428556,30.74085318006314,121.3006068514334,30.73634867555864,"POLYGON ((121.30587728428556 30.73184417105413, 121.30587728428556 30.74085318006314, 121.29533641858124 30.74085318006314, 121.29533641858124 30.73184417105413, 121.30587728428556 30.73184417105413))",1.0
5057,121.26147254100016,30.706682574727743,121.2637138214683,30.713826153036113,121.26259318123422,30.71025436388193,"POLYGON ((121.2637138214683 30.706682574727743, 121.2637138214683 30.713826153036113, 121.26147254100016 30.713826153036113, 121.26147254100016 30.706682574727743, 121.2637138214683 30.706682574727743))",0.0
5190,121.2637138214683,30.704817144027103,121.2742546871726,30.713826153036113,121.26898425432046,30.70932164853161,"POLYGON ((121.2742546871726 30.704817144027103, 121.2742546871726 30.713826153036113, 121.2637138214683 30.713826153036113, 121.2637138214683 30.704817144027103, 121.2742546871726 30.704817144027103))",0.0
5191,121.2637138214683,30.713826153036113,121.2742546871726,30.72283516204512,121.26898425432046,30.718330657540616,"POLYGON ((121.2742546871726 30.713826153036113, 121.2742546871726 30.72283516204512, 121.2637138214683 30.72283516204512, 121.2637138214683 30.713826153036113, 121.2742546871726 30.713826153036113))",0.0
5058,121.26267009100005,30.713826153036113,121.2637138214683,30.717917401080275,121.26319195623417,30.715871777058194,"POLYGON ((121.2637138214683 30.713826153036113, 121.2637138214683 30.717917401080275, 121.26267009100005 30.717917401080275, 121.26267009100005 30.713826153036113, 121.2637138214683 30.713826153036113))",0.0
5324,121.2742546871726,30.713826153036113,121.28479555287691,30.72283516204512,121.27952512002476,30.718330657540616,"POLYGON ((121.28479555287691 30.713826153036113, 121.28479555287691 30.72283516204512, 121.2742546871726 30.72283516204512, 121.2742546871726 30.713826153036113, 121.28479555287691 30.713826153036113))",0.0
5192,121.26524872900004,30.72283516204512,121.2742546871726,30.73184417105413,121.26975170808632,30.727339666549625,"POLYGON ((121.2742546871726 30.72283516204512, 121.2742546871726 30.73184417105413, 121.26524872900004 30.73184417105413, 121.26524872900004 30.72283516204512, 121.2742546871726 30.72283516204512))",0.0
5325,121.2742546871726,30.72283516204512,121.28479555287691,30.73184417105413,121.27952512002476,30.72733966654962,"POLYGON ((121.28479555287691 30.72283516204512, 121.28479555287691 30.73184417105413, 121.2742546871726 30.73184417105413, 121.2742546871726 30.72283516204512, 121.28479555287691 30.72283516204512))",1.0
5193,121.2637138214683,30.73184417105413,121.2742546871726,30.74085318006314,121.26898425432046,30.73634867555864,"POLYGON ((121.2742546871726 30.73184417105413, 121.2742546871726 30.74085318006314, 121.2637138214683 30.74085318006314, 121.2637138214683 30.73184417105413, 121.2742546871726 30.73184417105413))",0.0
5060,121.25665728153471,30.73579022900002,121.2637138214683,30.74085318006314,121.26018555150152,30.73832170453158,"POLYGON ((121.2637138214683 30.73579022900002, 121.2637138214683 30.74085318006314, 121.25665728153471 30.74085318006314, 121.25665728153471 30.73579022900002, 121.2637138214683 30.73579022900002))",0.0
6123,121.3374998813985,30.72283516204512,121.3480407471028,30.73184417105413,121.34277031425066,30.72733966654962,"POLYGON ((121.3480407471028 30.72283516204512, 121.3480407471028 30.73184417105413, 121.3374998813985 30.73184417105413, 121.3374998813985 30.72283516204512, 121.3480407471028 30.72283516204512))",11.0
5857,121.31641814998989,30.72283516204512,121.3269590156942,30.73184417105413,121.321688582842,30.72733966654962,"POLYGON ((121.3269590156942 30.72283516204512, 121.3269590156942 30.73184417105413, 121.31641814998989 30.73184417105413, 121.31641814998989 30.72283516204512, 121.3269590156942 30.72283516204512))",3.0
5990,121.3269590156942,30.72283516204512,121.3374998813985,30.73184417105413,121.33222944854634,30.72733966654962,"POLYGON ((121.3374998813985 30.72283516204512, 121.3374998813985 30.73184417105413, 121.3269590156942 30.73184417105413, 121.3269590156942 30.72283516204512, 121.3374998813985 30.72283516204512))",1.0
6256,121.3480407471028,30.72283516204512,121.35858161280711,30.73184417105413,121.35331117995496,30.72733966654962,"POLYGON ((121.35858161280711 30.72283516204512, 121.35858161280711 30.73184417105413, 121.3480407471028 30.73184417105413, 121.3480407471028 30.72283516204512, 121.35858161280711 30.72283516204512))",1.0
6124,121.3374998813985,30.73184417105413,121.3480407471028,30.74085318006314,121.34277031425066,30.73634867555864,"POLYGON ((121.3480407471028 30.73184417105413, 121.3480407471028 30.74085318006314, 121.3374998813985 30.74085318006314, 121.3374998813985 30.73184417105413, 121.3480407471028 30.73184417105413))",13.0
6257,121.3480407471028,30.73184417105413,121.35858161280711,30.74085318006314,121.35331117995496,30.73634867555864,"POLYGON ((121.35858161280711 30.73184417105413, 121.35858161280711 30.74085318006314, 121.3480407471028 30.74085318006314, 121.3480407471028 30.73184417105413, 121.35858161280711 30.73184417105413))",4.0
5991,121.3269590156942,30.73184417105413,121.3374998813985,30.74085318006314,121.33222944854634,30.73634867555864,"POLYGON ((121.3374998813985 30.73184417105413, 121.3374998813985 30.74085318006314, 121.3269590156942 30.74085318006314, 121.3269590156942 30.73184417105413, 121.3374998813985 30.73184417105413))",6.0
5858,121.31641814998989,30.73184417105413,121.3269590156942,30.74085318006314,121.321688582842,30.73634867555864,"POLYGON ((121.3269590156942 30.73184417105413, 121.3269590156942 30.74085318006314, 121.31641814998989 30.74085318006314, 121.31641814998989 30.73184417105413, 121.3269590156942 30.73184417105413))",2.0
6258,121.3480407471028,30.74085318006314,121.35858161280711,30.74986218907215,121.35331117995496,30.745357684567644,"POLYGON ((121.35858161280711 30.74085318006314, 121.35858161280711 30.74986218907215, 121.3480407471028 30.74986218907215, 121.3480407471028 30.74085318006314, 121.35858161280711 30.74085318006314))",2.0
5992,121.3269590156942,30.74085318006314,121.3374998813985,30.74986218907215,121.33222944854634,30.745357684567644,"POLYGON ((121.3374998813985 30.74085318006314, 121.3374998813985 30.74986218907215, 121.3269590156942 30.74986218907215, 121.3269590156942 30.74085318006314, 121.3374998813985 30.74085318006314))",5.0
5725,121.30587728428556,30.73184417105413,121.31641814998989,30.74085318006314,121.3111477171377,30.73634867555864,"POLYGON ((121.31641814998989 30.73184417105413, 121.31641814998989 30.74085318006314, 121.30587728428556 30.74085318006314, 121.30587728428556 30.73184417105413, 121.31641814998989 30.73184417105413))",2.0
5726,121.30587728428556,30.74085318006314,121.31641814998989,30.74986218907215,121.3111477171377,30.745357684567644,"POLYGON ((121.31641814998989 30.74085318006314, 121.31641814998989 30.74986218907215, 121.30587728428556 30.74986218907215, 121.30587728428556 30.74085318006314, 121.31641814998989 30.74085318006314))",0.0
5460,121.28479555287691,30.74085318006314,121.29533641858124,30.74986218907215,121.29006598572906,30.745357684567644,"POLYGON ((121.29533641858124 30.74085318006314, 121.29533641858124 30.74986218907215, 121.28479555287691 30.74986218907215, 121.28479555287691 30.74085318006314, 121.29533641858124 30.74085318006314))",0.0
5593,121.29533641858124,30.74085318006314,121.30587728428556,30.74986218907215,121.3006068514334,30.745357684567644,"POLYGON ((121.30587728428556 30.74085318006314, 121.30587728428556 30.74986218907215, 121.29533641858124 30.74986218907215, 121.29533641858124 30.74085318006314, 121.30587728428556 30.74085318006314))",2.0
5594,121.29533641858124,30.74986218907215,121.30587728428556,30.75887119808116,121.3006068514334,30.754366693576657,"POLYGON ((121.30587728428556 30.74986218907215, 121.30587728428556 30.75887119808116, 121.29533641858124 30.75887119808116, 121.29533641858124 30.74986218907215, 121.30587728428556 30.74986218907215))",0.0
5461,121.28479555287691,30.74986218907215,121.29533641858124,30.75887119808116,121.29006598572906,30.754366693576657,"POLYGON ((121.29533641858124 30.74986218907215, 121.29533641858124 30.75887119808116, 121.28479555287691 30.75887119808116, 121.28479555287691 30.74986218907215, 121.29533641858124 30.74986218907215))",0.0
